"Name","FileName","StartFrame","EndFrame","FaceFreezeFrame","Speed","TransitionInMs","TransitionOutMs","AutoFadeMs","Looping","Priority"
"SpeedyLeopardRecoil","max_leopard_attack.glb",5,21,,,,,100,,"hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"SpeedyLeopardReload","max_leopard_reload.glb",3,20,,,100,100,100,,"spine_lower_s#0+L_clavicle_s#2+R_clavicle_s#2"
"SpeedyLeopardSecondary","max_leopard_super.glb",,,,,,,,,"hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0"
"SpeedyLeopardSecondaryRecoil","max_leopard_super.glb",,-1,,,50,50,50,,"hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"SpeedyLeopardWalk","max_leopard_walk.glb",1,20,,,50,50,,"TRUE",1
"SpeedyLeopardWin","max_leopard_win.glb",,-1,,,,,,,5
"SpeedyLeopardWinloop","max_leopard_win.glb",84,-1,,,,,,"TRUE",1
"SpikeIdle","spike_idle.scw",,-1,,,100,100,,"TRUE",
"SpikeLordIdle","spike_lord_idle.scw",,30,,,100,100,,"TRUE",
"SpikeLordLose","spike_lord_lose.scw",1,40,,,,,,,5
"SpikeLordLoseloop","spike_lord_lose.scw",41,-1,,,,,,"TRUE",1
"SpikeLordPrimary","spike_lord_attack.scw",8,20,,,,,100,,"hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"SpikeLordProfile","spike_lord_portrait.scw",,,,,,,,,5
"SpikeLordRecoil","spike_lord_attack.scw",8,20,,,,,100,,"hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"SpikeLordRecoil2","spike_lord_attack.scw",5,20,,,,,100,,"hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"SpikeLordReload","spike_lord_idle.scw",1,2,,,200,200,200,,5
"SpikeLordSecondary","spike_lord_attack.scw",5,20,,,,,100,,"hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"SpikeLordWalk","spike_lord_walk.scw",,-1,,,100,100,,"TRUE",1
"SpikeLordWin","spike_lord_win.scw",1,108,,,,,,,5
"SpikeLordWinloop","spike_lord_win.scw",109,145,,,,,,"TRUE",1
"SpikeLose","spike_lose.scw",1,79,,,,,,,5
"SpikeLoseloop","spike_loseloop.scw",80,-1,,,,,,"TRUE",1
"SpikeMechaLose","spike_mecha_lose.scw",,79,,,,,,,5
"SpikeMechaLoseloop","spike_mecha_lose.scw",80,-1,,,,,,,1
"SpikeMechaWalk","spike_mecha_walk.scw",,20,,125,,,,"TRUE",1
"SpikeMechaWin","spike_mecha_win.scw",,43,,,,,,,5
"SpikeMechaWinloop","spike_mecha_win.scw",43,63,,,,,,"TRUE",1
"SpikePrimary","spike_attack.scw",8,20,,,,,100,,"hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"SpikeProfile","spike_win.scw",34,34,,,,,,,5
"SpikeRecoil","spike_attack.scw",8,20,,,,,100,,"hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"SpikeRecoil2","spike_attack.scw",5,20,,,,,100,,"hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"SpikeReload","spike_idle.scw",1,2,,,200,200,200,,5
"SpikeSecondary","spike_attack.scw",5,20,,,,,100,,"hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"SpikeWalk","spike_walk.scw",,-1,,,100,100,,"TRUE",1
"SpikeWin","spike_win.scw",1,43,,,,,,,5
"SpikeWinloop","spike_win.scw",43,63,,,,,,"TRUE",1
"SplitterCultistAttack","rt_cultist_attack.glb",1,13,,,50,,,,"hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"SplitterCultistAttack_transform","rt_cultist_move_transform.glb",1,20,,,100,100,,"TRUE",1
"SplitterCultistIdle","rt_cultist_idle.glb",1,29,,,100,100,,"TRUE",
"SplitterCultistIdle_transform","rt_cultist_move_transform.glb",1,20,,,100,100,,"TRUE",1
"SplitterCultistLose","rt_cultist_lose.glb",1,181,,,,,,,
"SplitterCultistLoseloop","rt_cultist_lose.glb",156,181,,,,,,"TRUE",
"SplitterCultistProfile","rt_cultist_portrait.glb",,,,,,,,"TRUE",
"SplitterCultistRecoil","rt_cultist_super.glb",5,-1,,,,,250,,"hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"SplitterCultistWalk","rt_cultist_walk.glb",1,20,,,100,100,,"TRUE",1
"SplitterCultistWalk_transform","rt_cultist_move_transform.glb",1,20,,,100,100,,"TRUE",1
"SplitterCultistWin","rt_cultist_win.glb",1,128,,,,,,,
"SplitterCultistWinloop","rt_cultist_win.glb",128,161,,,,,,"TRUE",
"SplitterDefaultAttack","rt_attack.glb",1,13,,,50,,,,"hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"SplitterDefaultAttack_transform","rt_move_transform.glb",1,20,,,100,100,,"TRUE",1
"SplitterDefaultIdle","rt_idle.glb",1,29,,,100,100,,"TRUE",
"SplitterDefaultIdle_transform","rt_move_transform.glb",1,20,,,100,100,,"TRUE",1
"SplitterDefaultLose","rt_lose.glb",1,99,,,,,,,
"SplitterDefaultLoseloop","rt_lose.glb",77,139,,,,,,"TRUE",
"SplitterDefaultProfile","rt_portrait.glb",1,1,,,,,,"TRUE",
"SplitterDefaultRecoil","rt_attack.glb",5,-1,,,,,250,,"hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"SplitterDefaultWalk","rt_walk.glb",1,20,,,100,100,,"TRUE",1
"SplitterDefaultWalk_transform","rt_move_transform.glb",1,20,,,100,100,,"TRUE",1
"SplitterDefaultWin","rt_win.glb",1,148,,,,,,,
"SplitterDefaultWinloop","rt_win.glb",100,148,,,,,,"TRUE",
"SplitterLegsCultistAttack","rt_cultist_attack.glb",1,8,,,100,100,,"TRUE",1
"SplitterLegsCultistIdle","rt_cultist_attack.glb",5,8,,,100,100,,,1
"SplitterLegsCultistLose","rt_cultist_lose.glb",1,139,,,,,,,
"SplitterLegsCultistLoseloop","rt_cultist_lose.glb",82,139,,,,,,"TRUE",
"SplitterLegsCultistProfile","rt_potrait.glb",1,1,,,,,,"TRUE",
"SplitterLegsCultistRecoil","rt_cultist_attack.glb",5,-1,,,,,250,,"hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"SplitterLegsCultistWalk","rt_cultist_attack.glb",5,8,,,100,100,,,1
"SplitterLegsCultistWin","rt_cultist_win.glb",1,148,,,,,,,
"SplitterLegsCultistWinloop","rt_cultist_win.glb",101,148,,,,,,"TRUE",
"SplitterLegsDefaultAttack","rt_idle.glb",1,29,,,100,100,,"TRUE",
"SplitterLegsDefaultIdle","rt_idle.glb",1,29,,,100,100,,"TRUE",
"SplitterLegsDefaultLose","rt_lose.glb",1,139,,,,,,,
"SplitterLegsDefaultLoseloop","rt_lose.glb",82,139,,,,,,"TRUE",
"SplitterLegsDefaultProfile","rt_potrait.glb",1,1,,,,,,"TRUE",
"SplitterLegsDefaultRecoil","rt_attack.glb",5,-1,,,,,250,,"hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"SplitterLegsDefaultWalk","rt_walk.glb",1,20,,,100,100,,"TRUE",1
"SplitterLegsDefaultWin","rt_win.glb",1,148,,,,,,,
"SplitterLegsDefaultWinloop","rt_win.glb",101,148,,,,,,"TRUE",
"SplitterLegsPoliceAttack","rt_idle.glb",1,29,,,100,100,,"TRUE",
"SplitterLegsPoliceIdle","rt_idle.glb",1,29,,,100,100,,"TRUE",
"SplitterLegsPoliceLose","rt_lose.glb",1,139,,,,,,,
"SplitterLegsPoliceLoseloop","rt_lose.glb",82,139,,,,,,"TRUE",
"SplitterLegsPoliceProfile","rt_potrait.glb",1,1,,,,,,"TRUE",
"SplitterLegsPoliceRecoil","rt_attack.glb",5,-1,,,,,250,,"hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"SplitterLegsPoliceWalk","rt_walk.glb",1,20,,,100,100,,"TRUE",1
"SplitterLegsPoliceWin","rt_win.glb",1,148,,,,,,,
"SplitterLegsPoliceWinloop","rt_win.glb",101,148,,,,,,"TRUE",
"SplitterPoliceAttack","rt_police_attack.glb",1,13,,,50,,,,"hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"SplitterPoliceAttack_transform","rt_police_move_transform.glb",1,20,,,100,100,,"TRUE",1
"SplitterPoliceIdle","rt_police_idle.glb",1,29,,,100,100,,"TRUE",
"SplitterPoliceIdle_transform","rt_police_move_transform.glb",1,20,,,100,100,,"TRUE",1
"SplitterPoliceLose","rt_police_lose.glb",1,139,,,,,,,
"SplitterPoliceLoseloop","rt_police_lose.glb",82,139,,,,,,"TRUE",
"SplitterPoliceProfile","rt_portrait.glb",1,1,,,,,,"TRUE",
"SplitterPoliceRecoil","rt_police_attack.glb",5,-1,,,,,250,,"hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"SplitterPoliceWalk","rt_police_walk_geo.glb",1,20,,,100,100,,"TRUE",1
"SplitterPoliceWalk_transform","rt_police_move_transform.glb",1,20,,,100,100,,"TRUE",1
"SplitterPoliceWin","rt_police_win_geo.glb",1,148,,,,,,,
"SplitterPoliceWinloop","rt_police_win_geo.glb",100,148,,,,,,"TRUE",
"SproutEnter","sprout_win.scw",1,1,,,100,100,,,
"SproutHawaiiIdle","sprout_hawaii_idle.scw",,-1,,,100,100,,"TRUE",
"SproutHawaiiPrimary","sprout_hawaii_attack.scw",,5,,,,,,,"body_s#3+L_wheel_s#0+R_wheel_s#0"
"SproutHawaiiProfile","sprout_hawaii_idle.scw",38,38,,,,,,"TRUE",
"SproutHawaiiPushback","sprout_pushback.scw",,10,,,50,100,100,,5
"SproutHawaiiRecoil","sprout_hawaii_attack.scw",5,30,,,,,100,,"body_s#4+L_wheel_s#0+R_wheel_s#0"
"SproutHawaiiReload","sprout_reload.scw",,20,,,100,100,100,,"body_s#0+L_arm_01_s#4+L_wheel_s#0+R_wheel_s#0"
"SproutHawaiiWalk","sprout_hawaii_walk.scw",,-1,,,100,100,,"TRUE",1
"SproutHawaiiWin","sprout_hawaii_win.scw",,125,,,,,,,
"SproutHawaiiWinloop","sprout_hawaii_win.scw",126,185,,,,,,"TRUE",
"SproutIdle","sprout_idle.scw",,-1,,,100,100,,"TRUE",
"SproutLose","sprout_lose.scw",,-1,,,,,,,
"SproutLoseloop","sprout_lose.scw",99,-1,,,,,,"TRUE",
"SproutMoonIdle","sprout_moon_idle.scw",,-1,,,100,100,,"TRUE",
"SproutMoonLose","sprout_moon_lose.scw",,70,,,,,,,
"SproutMoonLoseloop","sprout_moon_lose.scw",71,96,,,,,,"TRUE",
"SproutMoonPortrait","sprout_moon_idle.scw",98,98,-1,,,,,"TRUE",
"SproutMoonPrimary","sprout_moon_attack.scw",,5,,,,,,,"body_s#3+L_wheel_s#0+R_wheel_s#0"
"SproutMoonPushback","sprout_pushback.scw",,10,,,50,100,100,,5
"SproutMoonRecoil","sprout_moon_attack.scw",5,30,,,,,100,,"body_s#4+L_wheel_s#0+R_wheel_s#0"
"SproutMoonReload","sprout_moon_reload.scw",,20,,,100,100,100,,"body_s#0+L_arm_01_s#4+L_wheel_s#0+R_wheel_s#0"
"SproutMoonWalk","sprout_moon_walk.scw",1,29,,,100,100,,"TRUE",1
"SproutMoonWin","sprout_moon_win.scw",,101,,,,,,,
"SproutMoonWinloop","sprout_moon_win.scw",102,139,,,,,,"TRUE",
"SproutPortrait","sprout_moon_idle.scw",50,50,,,,,,"TRUE",
"SproutPrimary","sprout_attack.scw",,5,,,,,,,"body_s#3+L_wheel_s#0+R_wheel_s#0"
"SproutPushback","sprout_pushback.scw",,10,,,50,100,100,,5
"SproutRecoil","sprout_attack.scw",5,30,,,,,100,,"body_s#4+L_wheel_s#0+R_wheel_s#0"
"SproutReload","sprout_reload.scw",,20,,,100,100,100,,"body_s#0+L_arm_01_s#4+L_wheel_s#0+R_wheel_s#0"
"SproutWalk","sprout_walk.scw",1,29,,,100,100,,"TRUE",1
"SproutWin","sprout_win.scw",,125,,,,,,,
"SproutWinloop","sprout_win.scw",126,185,,,,,,"TRUE",
"SqueakAttack","squeak_attack.glb",5,20,-1,,,,,,"hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0"
"SqueakIdle","squeak_idle.glb",,-1,-1,,100,100,,"TRUE",
"SqueakLose","squeak_lose.glb",,90,-1,,,,,,
"SqueakLoseloop","squeak_lose.glb",91,-1,-1,,,,,"TRUE",
"SqueakPortrait","squeak_portrait.glb",150,150,-1,,,,,,
"SqueakPushback","squeak_pushback.glb",,-1,-1,,,,,,
"SqueakRecoil","squeak_attack.glb",5,20,-1,,,,100,,"hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"SqueakWalk","squeak_walk.glb",,-1,-1,,100,100,,"TRUE",1
"SqueakWin","squeak_win.glb",,138,-1,,,,,,
"SqueakWinloop","squeak_win.glb",139,-1,-1,,,,,"TRUE",
"StickyBombGhostAttack","squeak_ghost_attack.glb",5,20,-1,,,,,,"hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0"
"StickyBombGhostIdle","squeak_ghost_idle.glb",,-1,-1,,100,100,,"TRUE",
"StickyBombGhostLose","squeak_ghost_lose.glb",,150,-1,,,,,,
"StickyBombGhostLoseloop","squeak_ghost_lose.glb",150,150,-1,,,,,"TRUE",
"StickyBombGhostPortrait","squeak_ghost_portrait.glb",105,105,-1,,,,,,
"StickyBombGhostPushback","squeak_ghost_pushback.glb",,-1,-1,,,,,,
"StickyBombGhostRecoil","squeak_ghost_attack.glb",5,20,-1,,,,100,,"hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"StickyBombGhostWalk","squeak_ghost_walk.glb",,-1,-1,,100,100,,"TRUE",1
"StickyBombGhostWin","squeak_ghost_win.glb",,105,-1,,,,,,
"StickyBombGhostWinloop","squeak_ghost_win.glb",70,-1,-1,,,,,"TRUE",
"StickyBombPotatoAttack","squeak_potato_attack.glb",5,20,-1,,,,,,"hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0"
"StickyBombPotatoIdle","squeak_potato_idle.glb",,-1,-1,,100,100,,"TRUE",
"StickyBombPotatoLose","squeak_potato_lose.glb",,144,-1,,,,,,
"StickyBombPotatoLoseloop","squeak_potato_lose.glb",144,-1,-1,,,,,"TRUE",
"StickyBombPotatoPortrait","squeak_portrait.glb",,-1,-1,,,,,,
"StickyBombPotatoPushback","squeak_potato_pushback.glb",,-1,-1,,,,,,
"StickyBombPotatoRecoil","squeak_potato_attack.glb",5,20,-1,,,,100,,"hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"StickyBombPotatoWalk","squeak_potato_walk.glb",,-1,-1,,100,100,,"TRUE",1
"StickyBombPotatoWin","squeak_potato_win.glb",,191,-1,,,,,,
"StickyBombPotatoWinloop","squeak_potato_win.glb",133,191,-1,,,,,"TRUE",
"StickyBombRabbitAttack","squeak_rabbit_attack.glb",5,20,-1,,,,,,"hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0"
"StickyBombRabbitIdle","squeak_rabbit_idle.glb",,-1,-1,,100,100,,"TRUE",
"StickyBombRabbitLose","squeak_rabbit_lose.glb",,198,-1,,,,,,
"StickyBombRabbitLoseloop","squeak_rabbit_lose.glb",165,198,-1,,,,,"TRUE",
"StickyBombRabbitPortrait","squeak_rabbit_portrait.glb",150,150,-1,,,,,,
"StickyBombRabbitPushback","squeak_rabbit_pushback.glb",,-1,-1,,,,,,
"StickyBombRabbitRecoil","squeak_rabbit_attack.glb",5,20,-1,,,,100,,"hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"StickyBombRabbitWalk","squeak_rabbit_walk.glb",,-1,-1,,100,100,,"TRUE",1
"StickyBombRabbitWin","squeak_rabbit_win.glb",,192,-1,,,,,,
"StickyBombRabbitWinloop","squeak_rabbit_win.glb",154,192,-1,,,,,"TRUE",
"StickyBombUniversityAttack","squeak_university_attack.glb",5,20,-1,,,,,,"hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0"
"StickyBombUniversityIdle","squeak_university_idle.glb",,-1,-1,,100,100,,"TRUE",
"StickyBombUniversityLose","squeak_university_lose.glb",,199,-1,,,,,,
"StickyBombUniversityLoseloop","squeak_university_lose.glb",119,199,-1,,,,,"TRUE",
"StickyBombUniversityPortrait","squeak_portrait.glb",150,150,-1,,,,,,
"StickyBombUniversityPushback","squeak_pushback.glb",,-1,-1,,,,,,
"StickyBombUniversityRecoil","squeak_university_attack.glb",5,20,-1,,,,100,,"hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"StickyBombUniversityWalk","squeak_university_walk.glb",,-1,-1,,100,100,,"TRUE",1
"StickyBombUniversityWin","squeak_university_win.glb",,174,-1,,,,,,
"StickyBombUniversityWinloop","squeak_university_win.glb",126,174,-1,,,,,"TRUE",
"StickyBombVeteranAttack","squeak_veteran_attack.glb",5,20,-1,,,,,,"hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0"
"StickyBombVeteranIdle","squeak_veteran_idle.glb",,-1,-1,,100,100,,"TRUE",
"StickyBombVeteranLose","squeak_veteran_lose.glb",58,118,-1,,,,,,
"StickyBombVeteranLoseloop","squeak_veteran_lose.glb",118,118,-1,,,,,"TRUE",
"StickyBombVeteranPortrait","squeak_veteran_portrait.glb",150,150,-1,,,,,,
"StickyBombVeteranPushback","squeak_veteran_pushback.glb",,-1,-1,,,,,,
"StickyBombVeteranRecoil","squeak_veteran_attack.glb",5,20,-1,,,,100,,"hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"StickyBombVeteranWalk","squeak_veteran_walk.glb",,-1,-1,,100,100,,"TRUE",1
"StickyBombVeteranWin","squeak_veteran_win.glb",,138,-1,,,,,,
"StickyBombVeteranWinloop","squeak_veteran_win.glb",68,140,-1,,,,,"TRUE",
"StuAttack","stu_attack.glb",3,22,-1,,25,,50,,3
"StuDrums","drums_stu_loop.glb",1,-1,-1,,,,,"TRUE",
"StuIdle","stu_idle.glb",1,29,-1,,100,100,,"TRUE",
"StuLose","stu_lose.glb",,-1,-1,,,,,,
"StuLoseEnter","stu_lose.glb",,,-1,,,,,,
"StuLoseloop","stu_lose.glb",178,-1,-1,,,,,,
"StuPortrait","stu_portrait.glb",1,1,-1,,,,,,
"StuPushback","stu_pushback.glb",,10,-1,,25,200,100,,
"StuRecoil","stu_attack.glb",3,22,-1,,,,200,,4
"StuWalk","stu_walk.glb",1,29,-1,,100,100,,"TRUE",1
"StuWin","stu_win.glb",1,106,-1,,,,,,
"StuWinloop","stu_win.glb",107,137,-1,,,,,"TRUE",
"SurgeAttackRecoil","surge_attack.glb",1,-1,,,50,,100,,"hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"SurgeAttackRecoil_transform","surge_attack_transform.glb",1,-1,,,50,,100,,"hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"SurgeIdle","surge_idle.glb",,-1,,,100,100,,"TRUE",1
"SurgeKnightLose","surge_knight_lose.glb",,114,,,,,,,
"SurgeKnightLoseloop","surge_knight_lose.glb",115,193,,,,,,"TRUE",
"SurgeKnightWalk","surge_knight_walk.glb",,-1,,75,100,100,,"TRUE",1
"SurgeKnightWalk_transform","surge_knight_walk_transform.glb",,-1,,75,100,100,,"TRUE",1
"SurgeKnightWin","surge_knight_win_120.glb",,584,,,,,,,
"SurgeKnightWinloop","surge_knight_win.glb",146,185,,,,,,"TRUE",
"SurgeLose","surge_lose.glb",,142,,,,,,,
"SurgeLoseloop","surge_lose.glb",143,200,,,,,,"TRUE",
"SurgeProfile","surge_portrait.scw",,-1,,,,,,,
"SurgePushback","surge_pushback.glb",,10,,,50,100,100,,5
"SurgeReload","surge_reload.glb",,20,,,50,100,100,,"hips_s#0+chest_s#5+L_clavicle_s#1+head_s#0+L_upperLeg_s#0+R_upperLeg_s#0"
"SurgeSecondary","surge_super.glb",,40,,,,,250,,4
"SurgeWalk","surge_walk.glb",,-1,,75,100,100,,"TRUE",1
"SurgeWalk_transform","surge_walk_transform.glb",,-1,,75,100,100,,"TRUE",1
"SurgeWin","surge_win.glb",,106,,,,,,,
"SurgeWinloop","surge_win.glb",107,180,,,,,,"TRUE",
"TaraIdle","tara_idle.scw",1,-1,,,200,,,"TRUE",5
"TaraLose","tara_lose.scw",1,97,,,,,,,
"TaraLoseloop","tara_lose.scw",98,-1,,,,,,"TRUE",
"TaraPrimary","tara_attack.scw",1,4,,,,,200,,"hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"TaraProfile","tara_win.scw",34,34,,,,,,,5
"TaraRecoil","tara_attack.scw",4,20,,,,,200,,"hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"TaraReload","tara_idle.scw",1,12,,,,,50,,
"TaraSecondary","tara_ult.scw",1,4,,,,,200,,"hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"TaraSecondaryRecoil","tara_ult.scw",4,22,,,,,200,,"hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"TaraStreetninjaIdle","tara_streetninja_idle.scw",1,28,,,200,,,"TRUE",5
"TaraStreetninjaLose","tara_streetninja_lose.scw",1,55,,,,,,,
"TaraStreetninjaLoseloop","tara_streetninja_lose.scw",56,117,,,,,,"TRUE",
"TaraStreetninjaPrimary","tara_streetninja_attack.scw",1,4,,,,,200,,"hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"TaraStreetninjaProfile","tara_streetninja_portrait.scw",10,10,,,,,,"TRUE",5
"TaraStreetninjaRecoil","tara_streetninja_attack.scw",4,20,,,,,200,,"hips_s#5+L_upperLeg_s#0+R_upperLeg_s#0"
"TaraStreetninjaReload","tara_streetninja_idle.scw",1,12,,,,,50,,
"TaraStreetninjaSecondary","tara_streetninja_ult.scw",1,4,,,,,200,,"hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"TaraStreetninjaSecondaryRecoil","tara_streetninja_ult.scw",4,22,,,,,200,,"hips_s#5+L_upperLeg_s#0+R_upperLeg_s#0"
"TaraStreetninjaWalk","tara_streetninja_walk.scw",1,20,,80,200,,200,"TRUE",1
"TaraStreetninjaWin","tara_streetninja_win.scw",1,34,,,,,,,5
"TaraStreetninjaWinloop","tara_streetninja_win.scw",35,70,,,,,,"TRUE",1
"TaraWalk","tara_walk.scw",1,20,,80,200,,200,"TRUE",1
"TaraWin","tara_win.scw",1,74,,,,,,,5
"TaraWinloop","tara_win.scw",75,125,,,,,,"TRUE",1
"TickIdle","tick_idle.scw",1,47,,,,,,"TRUE",
"TickLose","tick_lose.scw",1,74,,,,,,,
"TickLoseloop","tick_lose.scw",74,-1,,,,,,"TRUE",
"TickMonsterIdle","tick_idle.scw",1,47,,,,,,"TRUE",
"TickMonsterLose","tick_lose.scw",1,74,,,,,,,
"TickMonsterLoseloop","tick_lose.scw",74,-1,,,,,,"TRUE",
"TickMonsterPrimary","tick_crab_attack.glb",1,20,,,,,25,,"hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"TickMonsterProfile","tick_idle.scw",16,16,,,,,,,
"TickMonsterRecoil","tick_crab_attack.glb",1,20,,,,,100,,"hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"TickMonsterSecondary","tick_crab_ult.glb",1,20,,,,,25,,"hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"TickMonsterUltRecoil","tick_crab_ult.glb",1,20,,,,,300,,"hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"TickMonsterWalk","tick_crab_walk.glb",1,21,,125,,,,"TRUE",1
"TickMonsterWin","tick_crab_win.glb",1,97,,,,,,,
"TickMonsterWinloop","tick_crab_win.glb",97,143,,,,,,"TRUE",
"TickPrimary","tick_attack.scw",1,20,,,,,25,,"hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"TickProfile","tick_idle.scw",16,16,,,,,,,
"TickRecoil","tick_attack.scw",1,20,,,,,100,,"hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"TickSecondary","tick_ult.scw",1,20,,,,,25,,"hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"TickSnowmanIdle","tick_snowman_idle.scw",1,47,,,,,,"TRUE",
"TickSnowmanLose","tick_snowman_lose.scw",1,74,,,,,,,
"TickSnowmanLoseloop","tick_snowman_lose.scw",74,-1,,,,,,"TRUE",
"TickSnowmanPrimary","tick_snowman_attack.scw",1,20,,,,,25,,"hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0"
"TickSnowmanProfile","tick_snowman_idle.scw",16,16,,,,,,,
"TickSnowmanRecoil","tick_snowman_attack.scw",1,20,,,,,100,,"hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"TickSnowmanSecondary","tick_snowman_ult.scw",1,20,,,,,25,,"hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0"
"TickSnowmanUltRecoil","tick_snowman_ult.scw",1,20,,,,,300,,"hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"TickSnowmanWalk","tick_snowman_walk.scw",1,21,,125,,,,"TRUE",1
"TickSnowmanWin","tick_snowman_win.scw",1,97,,,,,,,
"TickSnowmanWinloop","tick_snowman_win.scw",97,143,,,,,,"TRUE",
"TickUltRecoil","tick_ult.scw",1,20,,,,,300,,"hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"TickWalk","tick_walk.scw",1,21,,125,,,,"TRUE",1
"TickWin","tick_win.scw",1,97,,,,,,,
"TickWinloop","tick_win.scw",97,143,,,,,,"TRUE",
"TntDudeMechaIdle","dynamike_mecha_idle.scw",1,59,,,,,,"TRUE",
"TntDudeMechaLose","dynamike_mecha_lose.scw",1,70,,,,,,,
"TntDudeMechaLoseloop","dynamike_mecha_lose.scw",70,70,,,,,,"TRUE",
"TntDudeMechaPrimary","dynamike_mecha_attack.scw",1,5,,,,,100,,"chest_s#4"
"TntDudeMechaProfile","dynamike_mecha_idle.scw",,,,,,,,,
"TntDudeMechaRecoil","dynamike_mecha_attack.scw",5,25,,,,,200,,"chest_s#4"
"TntDudeMechaSecondary","dynamike_mecha_ult.scw",1,5,,,,,100,,"chest_s#4"
"TntDudeMechaSecondaryRecoil","dynamike_mecha_ult.scw",5,25,,,,,200,,"chest_s#4"
"TntDudeMechaWalk","dynamike_mecha_walk.scw",1,20,,,,,,"TRUE",1
"TntDudeMechaWin","dynamike_mecha_win.scw",1,44,,,,,,,5
"TntDudeMechaWinloop","dynamike_mecha_win.scw",45,74,,,,,,"TRUE",1
"TntDudeRetroIdle","dynamike_retro_anim_idle.glb",,-1,,,100,100,,"TRUE",0
"TntDudeRetroLose","dynamike_lose.scw",,50,,,,,,,
"TntDudeRetroLoseloop","dynamike_lose.scw",41,50,,,,,,"TRUE",
"TntDudeRetroPrimary","dynamike_retro_anim_attack.glb",1,5,,,,,10,,"hips_s#3"
"TntDudeRetroProfile","dynamike_retro_anim_idle.glb",20,20,,,,,,"TRUE",
"TntDudeRetroPushback","dynamike_retro_anim_pushback.glb",,-1,,,100,100,100,,5
"TntDudeRetroRecoil","dynamike_retro_anim_attack.glb",5,20,,,,,100,,"hips_s#4"
"TntDudeRetroReload","dynamike_retro_anim_walk.glb",1,5,,150,66,66,6,,"spine_lower_s#0"
"TntDudeRetroSecondary","dynamike_retro_anim_super.glb",1,5,,,,,10,,"hips_s#3"
"TntDudeRetroUlti","dynamike_retro_anim_super.glb",5,20,,,,,100,,"hips_s#4"
"TntDudeRetroWalk","dynamike_retro_anim_walk.glb",1,29,,150,100,100,,"TRUE",1
"TntDudeRetroWin","dynamike_retro_anim_win.glb",1,88,,,,,,,
"TntDudeRetroWinloop","dynamike_retro_anim_win.glb",60,87,,80,,,,"TRUE",
